year,country,sector,emissions
2004,Dominican Republic,Total excluding LUCF,7.45
2004,Dominican Republic,Total including LUCF,7.45
2004,Dominican Republic,Waste,1.99
2004,Ecuador,Agriculture,10.49
2004,Ecuador,Energy,0.62
2004,Ecuador,Fugitive Emissions,0.03
2004,Ecuador,Industrial Processes,0
2004,Ecuador,Land-Use Change and Forestry,0
2004,Ecuador,Other Fuel Combustion,0.59
2004,Ecuador,Total excluding LUCF,19.75
2004,Ecuador,Total including LUCF,19.75
2004,Ecuador,Waste,8.64
2004,Egypt,Agriculture,16.36
2004,Egypt,Energy,12.96
2004,Egypt,Fugitive Emissions,11.53
2004,Egypt,Industrial Processes,0
2004,Egypt,Land-Use Change and Forestry,0
2004,Egypt,Other Fuel Combustion,1.43
2004,Egypt,Total excluding LUCF,50.5
2004,Egypt,Total including LUCF,50.5
2004,Egypt,Waste,21.18
2004,El Salvador,Agriculture,2.01
2004,El Salvador,Energy,0.58
2004,El Salvador,Fugitive Emissions,0
2004,El Salvador,Industrial Processes,0
2004,El Salvador,Land-Use Change and Forestry,0
2004,El Salvador,Other Fuel Combustion,0.58
2004,El Salvador,Total excluding LUCF,4.3
2004,El Salvador,Total including LUCF,4.3
2004,El Salvador,Waste,1.71
2004,Equatorial Guinea,Agriculture,0.01
2004,Equatorial Guinea,Energy,15.3
2004,Equatorial Guinea,Fugitive Emissions,15.27
2004,Equatorial Guinea,Industrial Processes,0
2004,Equatorial Guinea,Land-Use Change and Forestry,0
2004,Equatorial Guinea,Other Fuel Combustion,0.03
2004,Equatorial Guinea,Total excluding LUCF,15.45
2004,Equatorial Guinea,Total including LUCF,15.45
2004,Equatorial Guinea,Waste,0.14
2004,Eritrea,Agriculture,2.69
2004,Eritrea,Energy,0.26
2004,Eritrea,Fugitive Emissions,0
2004,Eritrea,Industrial Processes,0
2004,Eritrea,Land-Use Change and Forestry,0
2004,Eritrea,Other Fuel Combustion,0.26
2004,Eritrea,Total excluding LUCF,3.35
2004,Eritrea,Total including LUCF,3.35
2004,Eritrea,Waste,0.4
2004,Estonia,Agriculture,0.71
2004,Estonia,Energy,0.17
2004,Estonia,Fugitive Emissions,0.03
2004,Estonia,Industrial Processes,0
2004,Estonia,Land-Use Change and Forestry,0
2004,Estonia,Other Fuel Combustion,0.14
2004,Estonia,Total excluding LUCF,1.38
2004,Estonia,Total including LUCF,1.38
2004,Estonia,Waste,0.5
2004,Eswatini,Agriculture,0.61
2004,Eswatini,Energy,0.41
2004,Eswatini,Fugitive Emissions,0.25
2004,Eswatini,Industrial Processes,0
2004,Eswatini,Land-Use Change and Forestry,0.01
2004,Eswatini,Other Fuel Combustion,0.16
2004,Eswatini,Total excluding LUCF,1.5
2004,Eswatini,Total including LUCF,1.51
2004,Eswatini,Waste,0.48
2004,Ethiopia,Agriculture,41.38
2004,Ethiopia,Energy,17.39
2004,Ethiopia,Fugitive Emissions,0
2004,Ethiopia,Industrial Processes,0
2004,Ethiopia,Land-Use Change and Forestry,0.6
2004,Ethiopia,Other Fuel Combustion,17.39
2004,Ethiopia,Total excluding LUCF,61.59
2004,Ethiopia,Total including LUCF,62.18
2004,Ethiopia,Waste,2.81
2004,European Union (27),Agriculture,229.54
2004,European Union (27),Energy,98.54
2004,European Union (27),Fugitive Emissions,77.23
2004,European Union (27),Industrial Processes,1.75
2004,European Union (27),Land-Use Change and Forestry,0.03
2004,European Union (27),Other Fuel Combustion,21.31
2004,European Union (27),Total excluding LUCF,472.73
2004,European Union (27),Total including LUCF,472.76
2004,European Union (27),Waste,142.91
2004,Fiji,Agriculture,0.66
2004,Fiji,Energy,0.09
2004,Fiji,Fugitive Emissions,0
2004,Fiji,Industrial Processes,0
2004,Fiji,Land-Use Change and Forestry,0
2004,Fiji,Other Fuel Combustion,0.09
2004,Fiji,Total excluding LUCF,0.86
2004,Fiji,Total including LUCF,0.86
2004,Fiji,Waste,0.11
2004,Finland,Agriculture,2.48
2004,Finland,Energy,0.35
2004,Finland,Fugitive Emissions,0.06
2004,Finland,Industrial Processes,0
2004,Finland,Land-Use Change and Forestry,0
2004,Finland,Other Fuel Combustion,0.28
2004,Finland,Total excluding LUCF,5.78
2004,Finland,Total including LUCF,5.78
2004,Finland,Waste,2.95
2004,France,Agriculture,44.77
2004,France,Energy,5.63
2004,France,Fugitive Emissions,2.14
2004,France,Industrial Processes,0.13
2004,France,Land-Use Change and Forestry,0.01
2004,France,Other Fuel Combustion,3.49
2004,France,Total excluding LUCF,70.21
2004,France,Total including LUCF,70.21
2004,France,Waste,19.67
2004,Gabon,Agriculture,0.2
2004,Gabon,Energy,0.29
2004,Gabon,Fugitive Emissions,0.22
2004,Gabon,Industrial Processes,0
2004,Gabon,Land-Use Change and Forestry,0.04
2004,Gabon,Other Fuel Combustion,0.08
2004,Gabon,Total excluding LUCF,0.99
2004,Gabon,Total including LUCF,1.03
2004,Gabon,Waste,0.49
2004,Gambia,Agriculture,0.57
2004,Gambia,Energy,0.18
2004,Gambia,Fugitive Emissions,0
2004,Gambia,Industrial Processes,0
2004,Gambia,Land-Use Change and Forestry,0
2004,Gambia,Other Fuel Combustion,0.18
2004,Gambia,Total excluding LUCF,0.99
2004,Gambia,Total including LUCF,0.99
2004,Gambia,Waste,0.24
2004,Georgia,Agriculture,1.41
2004,Georgia,Energy,1.92
2004,Georgia,Fugitive Emissions,1.85
2004,Georgia,Industrial Processes,0
2004,Georgia,Land-Use Change and Forestry,0
2004,Georgia,Other Fuel Combustion,0.06
2004,Georgia,Total excluding LUCF,6.49
2004,Georgia,Total including LUCF,6.49
2004,Georgia,Waste,3.17
2004,Germany,Agriculture,35.03
2004,Germany,Energy,17.67
2004,Germany,Fugitive Emissions,15.51
2004,Germany,Industrial Processes,0.55
2004,Germany,Land-Use Change and Forestry,0
2004,Germany,Other Fuel Combustion,2.17
2004,Germany,Total excluding LUCF,74.53
2004,Germany,Total including LUCF,74.53
2004,Germany,Waste,21.28
2004,Ghana,Agriculture,3.87
2004,Ghana,Energy,4.3
2004,Ghana,Fugitive Emissions,0.29
2004,Ghana,Industrial Processes,0
2004,Ghana,Land-Use Change and Forestry,0.01
2004,Ghana,Other Fuel Combustion,4.02
2004,Ghana,Total excluding LUCF,10.49
2004,Ghana,Total including LUCF,10.5
2004,Ghana,Waste,2.31
2004,Greece,Agriculture,4.7
2004,Greece,Energy,1.85
2004,Greece,Fugitive Emissions,1.59
2004,Greece,Industrial Processes,0
2004,Greece,Land-Use Change and Forestry,0
2004,Greece,Other Fuel Combustion,0.26
2004,Greece,Total excluding LUCF,10.9
2004,Greece,Total including LUCF,10.9
2004,Greece,Waste,4.34
2004,Grenada,Agriculture,0.01
2004,Grenada,Energy,0
2004,Grenada,Fugitive Emissions,0
2004,Grenada,Industrial Processes,0
2004,Grenada,Land-Use Change and Forestry,0
2004,Grenada,Other Fuel Combustion,0
2004,Grenada,Total excluding LUCF,1.9
2004,Grenada,Total including LUCF,1.9
2004,Grenada,Waste,1.89
2004,Guatemala,Agriculture,4.18
2004,Guatemala,Energy,3.42
2004,Guatemala,Fugitive Emissions,0.01
2004,Guatemala,Industrial Processes,0
2004,Guatemala,Land-Use Change and Forestry,0.01
2004,Guatemala,Other Fuel Combustion,3.41
2004,Guatemala,Total excluding LUCF,8.73
2004,Guatemala,Total including LUCF,8.74
2004,Guatemala,Waste,1.13
2004,Guinea,Agriculture,6.58
2004,Guinea,Energy,1.51
2004,Guinea,Fugitive Emissions,0
2004,Guinea,Industrial Processes,0
2004,Guinea,Land-Use Change and Forestry,0.08
2004,Guinea,Other Fuel Combustion,1.51
2004,Guinea,Total excluding LUCF,9.41
2004,Guinea,Total including LUCF,9.49
2004,Guinea,Waste,1.33
2004,Guinea-Bissau,Agriculture,0.88
2004,Guinea-Bissau,Energy,0.17
2004,Guinea-Bissau,Fugitive Emissions,0
2004,Guinea-Bissau,Industrial Processes,0
2004,Guinea-Bissau,Land-Use Change and Forestry,0.18
2004,Guinea-Bissau,Other Fuel Combustion,0.17
2004,Guinea-Bissau,Total excluding LUCF,1.12
2004,Guinea-Bissau,Total including LUCF,1.3
2004,Guinea-Bissau,Waste,0.07
2004,Guyana,Agriculture,1
2004,Guyana,Energy,0.07
2004,Guyana,Fugitive Emissions,0
2004,Guyana,Industrial Processes,0
2004,Guyana,Land-Use Change and Forestry,0
2004,Guyana,Other Fuel Combustion,0.07
2004,Guyana,Total excluding LUCF,1.21
2004,Guyana,Total including LUCF,1.21
2004,Guyana,Waste,0.14
2004,Haiti,Agriculture,2.95
2004,Haiti,Energy,0.2
2004,Haiti,Fugitive Emissions,0
2004,Haiti,Industrial Processes,0
2004,Haiti,Land-Use Change and Forestry,0
2004,Haiti,Other Fuel Combustion,0.2
2004,Haiti,Total excluding LUCF,4.22
2004,Haiti,Total including LUCF,4.22
2004,Haiti,Waste,1.08
2004,Honduras,Agriculture,3.9
2004,Honduras,Energy,0.96
2004,Honduras,Fugitive Emissions,0
2004,Honduras,Industrial Processes,0
2004,Honduras,Land-Use Change and Forestry,0.01
2004,Honduras,Other Fuel Combustion,0.96
2004,Honduras,Total excluding LUCF,6.76
2004,Honduras,Total including LUCF,6.77
2004,Honduras,Waste,1.9
2004,Hungary,Agriculture,2.76
2004,Hungary,Energy,1.67
2004,Hungary,Fugitive Emissions,1.15
2004,Hungary,Industrial Processes,0.03
2004,Hungary,Land-Use Change and Forestry,0
2004,Hungary,Other Fuel Combustion,0.52
2004,Hungary,Total excluding LUCF,8.61
2004,Hungary,Total including LUCF,8.61
2004,Hungary,Waste,4.15
2004,Iceland,Agriculture,0.28
2004,Iceland,Energy,0.01
2004,Iceland,Fugitive Emissions,0
2004,Iceland,Industrial Processes,0
2004,Iceland,Land-Use Change and Forestry,0
2004,Iceland,Other Fuel Combustion,0.01
2004,Iceland,Total excluding LUCF,0.57
2004,Iceland,Total including LUCF,0.57
2004,Iceland,Waste,0.28
2004,India,Agriculture,459.04
2004,India,Energy,88.21
2004,India,Fugitive Emissions,43.58
2004,India,Industrial Processes,0.13
2004,India,Land-Use Change and Forestry,2.58
2004,India,Other Fuel Combustion,44.63
2004,India,Total excluding LUCF,606.52
2004,India,Total including LUCF,609.1
2004,India,Waste,59.14
2004,Indonesia,Agriculture,85.32
2004,Indonesia,Energy,40.91
2004,Indonesia,Fugitive Emissions,23.91
2004,Indonesia,Industrial Processes,2.61
2004,Indonesia,Land-Use Change and Forestry,118.49
2004,Indonesia,Other Fuel Combustion,17
2004,Indonesia,Total excluding LUCF,293.68
2004,Indonesia,Total including LUCF,412.18
2004,Indonesia,Waste,164.85
2004,Iran,Agriculture,23.02
2004,Iran,Energy,67.71
2004,Iran,Fugitive Emissions,65.16
2004,Iran,Industrial Processes,0.08
2004,Iran,Land-Use Change and Forestry,0
2004,Iran,Other Fuel Combustion,2.56
2004,Iran,Total excluding LUCF,114.99
2004,Iran,Total including LUCF,114.99
2004,Iran,Waste,24.18
2004,Iraq,Agriculture,2.98
2004,Iraq,Energy,1.15
2004,Iraq,Fugitive Emissions,0.8
2004,Iraq,Industrial Processes,0
2004,Iraq,Land-Use Change and Forestry,0
2004,Iraq,Other Fuel Combustion,0.35
2004,Iraq,Total excluding LUCF,11.26
2004,Iraq,Total including LUCF,11.26
2004,Iraq,Waste,7.13
2004,Ireland,Agriculture,14.99
2004,Ireland,Energy,0.34
2004,Ireland,Fugitive Emissions,0.11
2004,Ireland,Industrial Processes,0
2004,Ireland,Land-Use Change and Forestry,0
2004,Ireland,Other Fuel Combustion,0.24
2004,Ireland,Total excluding LUCF,16.58
2004,Ireland,Total including LUCF,16.58
2004,Ireland,Waste,1.24
2004,Israel,Agriculture,0.44
2004,Israel,Energy,0.33
2004,Israel,Fugitive Emissions,0.24
2004,Israel,Industrial Processes,0
2004,Israel,Land-Use Change and Forestry,0
2004,Israel,Other Fuel Combustion,0.09
2004,Israel,Total excluding LUCF,6.9
2004,Israel,Total including LUCF,6.9
2004,Israel,Waste,6.13
2004,Italy,Agriculture,21.83
2004,Italy,Energy,8.63
2004,Italy,Fugitive Emissions,6.84
2004,Italy,Industrial Processes,0.07
2004,Italy,Land-Use Change and Forestry,0
2004,Italy,Other Fuel Combustion,1.79
2004,Italy,Total excluding LUCF,50.26
2004,Italy,Total including LUCF,50.26
2004,Italy,Waste,19.72
2004,Jamaica,Agriculture,0.64
2004,Jamaica,Energy,0.06
2004,Jamaica,Fugitive Emissions,0
2004,Jamaica,Industrial Processes,0
2004,Jamaica,Land-Use Change and Forestry,0
2004,Jamaica,Other Fuel Combustion,0.06
2004,Jamaica,Total excluding LUCF,1.11
2004,Jamaica,Total including LUCF,1.11
2004,Jamaica,Waste,0.41
2004,Japan,Agriculture,16.33
2004,Japan,Energy,2.54
2004,Japan,Fugitive Emissions,0.96
2004,Japan,Industrial Processes,0.05
2004,Japan,Land-Use Change and Forestry,0
2004,Japan,Other Fuel Combustion,1.58
2004,Japan,Total excluding LUCF,27.47
2004,Japan,Total including LUCF,27.47
2004,Japan,Waste,8.55
2004,Jordan,Agriculture,0.36
2004,Jordan,Energy,0.24
2004,Jordan,Fugitive Emissions,0.19
2004,Jordan,Industrial Processes,0
2004,Jordan,Land-Use Change and Forestry,0
2004,Jordan,Other Fuel Combustion,0.05
2004,Jordan,Total excluding LUCF,4.05
2004,Jordan,Total including LUCF,4.05
2004,Jordan,Waste,3.45
2004,Kazakhstan,Agriculture,13.49
2004,Kazakhstan,Energy,16.38
2004,Kazakhstan,Fugitive Emissions,15.65
2004,Kazakhstan,Industrial Processes,0.01
2004,Kazakhstan,Land-Use Change and Forestry,0
2004,Kazakhstan,Other Fuel Combustion,0.72
2004,Kazakhstan,Total excluding LUCF,33.84
2004,Kazakhstan,Total including LUCF,33.84
2004,Kazakhstan,Waste,3.96
2004,Kenya,Agriculture,17.17
2004,Kenya,Energy,6.66
2004,Kenya,Fugitive Emissions,0.03
2004,Kenya,Industrial Processes,0
2004,Kenya,Land-Use Change and Forestry,0
2004,Kenya,Other Fuel Combustion,6.63
2004,Kenya,Total excluding LUCF,24.35
2004,Kenya,Total including LUCF,24.35
2004,Kenya,Waste,0.52
2004,Kiribati,Agriculture,0
2004,Kiribati,Energy,0
2004,Kiribati,Fugitive Emissions,0
2004,Kiribati,Industrial Processes,0
2004,Kiribati,Land-Use Change and Forestry,0
2004,Kiribati,Other Fuel Combustion,0
2004,Kiribati,Total excluding LUCF,0.02
2004,Kiribati,Total including LUCF,0.02
2004,Kiribati,Waste,0.01
2004,Kuwait,Agriculture,0.12
2004,Kuwait,Energy,3.06
2004,Kuwait,Fugitive Emissions,2.99
2004,Kuwait,Industrial Processes,0
2004,Kuwait,Land-Use Change and Forestry,0
2004,Kuwait,Other Fuel Combustion,0.07
2004,Kuwait,Total excluding LUCF,4.45
2004,Kuwait,Total including LUCF,4.45
2004,Kuwait,Waste,1.27
2004,Kyrgyz Republic,Agriculture,2.29
2004,Kyrgyz Republic,Energy,0.69
2004,Kyrgyz Republic,Fugitive Emissions,0.5
2004,Kyrgyz Republic,Industrial Processes,0
2004,Kyrgyz Republic,Land-Use Change and Forestry,0
2004,Kyrgyz Republic,Other Fuel Combustion,0.2
2004,Kyrgyz Republic,Total excluding LUCF,3.79
2004,Kyrgyz Republic,Total including LUCF,3.79
2004,Kyrgyz Republic,Waste,0.8
2004,Lao PDR,Agriculture,5.57
2004,Lao PDR,Energy,0.43
2004,Lao PDR,Fugitive Emissions,0
2004,Lao PDR,Industrial Processes,0
2004,Lao PDR,Land-Use Change and Forestry,2.52
2004,Lao PDR,Other Fuel Combustion,0.43
2004,Lao PDR,Total excluding LUCF,6.06
2004,Lao PDR,Total including LUCF,8.58
2004,Lao PDR,Waste,0.06
2004,Latvia,Agriculture,1.06
2004,Latvia,Energy,0.35
2004,Latvia,Fugitive Emissions,0.12
2004,Latvia,Industrial Processes,0
2004,Latvia,Land-Use Change and Forestry,0
2004,Latvia,Other Fuel Combustion,0.23
2004,Latvia,Total excluding LUCF,2.04
2004,Latvia,Total including LUCF,2.05
2004,Latvia,Waste,0.63
2004,Lebanon,Agriculture,0.2
2004,Lebanon,Energy,0.04
2004,Lebanon,Fugitive Emissions,0
2004,Lebanon,Industrial Processes,0
2004,Lebanon,Land-Use Change and Forestry,0
2004,Lebanon,Other Fuel Combustion,0.04
2004,Lebanon,Total excluding LUCF,2.39
2004,Lebanon,Total including LUCF,2.39
2004,Lebanon,Waste,2.15
2004,Lesotho,Agriculture,0.87
2004,Lesotho,Energy,0.38
2004,Lesotho,Fugitive Emissions,0
2004,Lesotho,Industrial Processes,0
2004,Lesotho,Land-Use Change and Forestry,0
2004,Lesotho,Other Fuel Combustion,0.38
2004,Lesotho,Total excluding LUCF,1.43
2004,Lesotho,Total including LUCF,1.43
2004,Lesotho,Waste,0.18
2004,Liberia,Agriculture,0.14
2004,Liberia,Energy,2.46
2004,Liberia,Fugitive Emissions,0
2004,Liberia,Industrial Processes,0
2004,Liberia,Land-Use Change and Forestry,0.01
2004,Liberia,Other Fuel Combustion,2.46
2004,Liberia,Total excluding LUCF,2.67
2004,Liberia,Total including LUCF,2.68
2004,Liberia,Waste,0.06
2004,Libya,Agriculture,1.19
2004,Libya,Energy,76.87
2004,Libya,Fugitive Emissions,76.6
2004,Libya,Industrial Processes,0
2004,Libya,Land-Use Change and Forestry,0
2004,Libya,Other Fuel Combustion,0.26
2004,Libya,Total excluding LUCF,79.34
2004,Libya,Total including LUCF,79.34
2004,Libya,Waste,1.28
2004,Liechtenstein,Agriculture,0.01
2004,Liechtenstein,Energy,0
2004,Liechtenstein,Fugitive Emissions,0
2004,Liechtenstein,Industrial Processes,0
2004,Liechtenstein,Other Fuel Combustion,0
2004,Liechtenstein,Total excluding LUCF,0.02
2004,Liechtenstein,Total including LUCF,0.02
2004,Liechtenstein,Waste,0
2004,Lithuania,Agriculture,2.38
2004,Lithuania,Energy,0.43
2004,Lithuania,Fugitive Emissions,0.23
2004,Lithuania,Industrial Processes,0
2004,Lithuania,Land-Use Change and Forestry,0
2004,Lithuania,Other Fuel Combustion,0.21
2004,Lithuania,Total excluding LUCF,4.27
2004,Lithuania,Total including LUCF,4.27
2004,Lithuania,Waste,1.46
2004,Luxembourg,Agriculture,0.4
2004,Luxembourg,Energy,0.07
2004,Luxembourg,Fugitive Emissions,0.05
2004,Luxembourg,Industrial Processes,0
2004,Luxembourg,Land-Use Change and Forestry,0
2004,Luxembourg,Other Fuel Combustion,0.02
2004,Luxembourg,Total excluding LUCF,0.56
2004,Luxembourg,Total including LUCF,0.56
2004,Luxembourg,Waste,0.09
2004,Madagascar,Agriculture,14.07
2004,Madagascar,Energy,2.22
2004,Madagascar,Fugitive Emissions,0
2004,Madagascar,Industrial Processes,0
2004,Madagascar,Land-Use Change and Forestry,0.17
2004,Madagascar,Other Fuel Combustion,2.22
2004,Madagascar,Total excluding LUCF,16.73
2004,Madagascar,Total including LUCF,16.89
2004,Madagascar,Waste,0.44
2004,Malawi,Agriculture,1.26
2004,Malawi,Energy,5.62
2004,Malawi,Fugitive Emissions,0.14
2004,Malawi,Industrial Processes,0.1
2004,Malawi,Land-Use Change and Forestry,0.15
2004,Malawi,Other Fuel Combustion,5.47
2004,Malawi,Total excluding LUCF,7.12
2004,Malawi,Total including LUCF,7.27
2004,Malawi,Waste,0.14
2004,Malaysia,Agriculture,4.85
2004,Malaysia,Energy,20.89
2004,Malaysia,Fugitive Emissions,19.12
2004,Malaysia,Industrial Processes,0
2004,Malaysia,Land-Use Change and Forestry,3.5
2004,Malaysia,Other Fuel Combustion,1.77
2004,Malaysia,Total excluding LUCF,38.6
2004,Malaysia,Total including LUCF,42.1
2004,Malaysia,Waste,12.86
2004,Maldives,Agriculture,0
2004,Maldives,Energy,0
2004,Maldives,Fugitive Emissions,0
2004,Maldives,Industrial Processes,0
2004,Maldives,Land-Use Change and Forestry,0
2004,Maldives,Other Fuel Combustion,0
2004,Maldives,Total excluding LUCF,0.07
2004,Maldives,Total including LUCF,0.07
2004,Maldives,Waste,0.07
2004,Mali,Agriculture,13.12
2004,Mali,Energy,1.38
2004,Mali,Fugitive Emissions,0
2004,Mali,Industrial Processes,0
2004,Mali,Land-Use Change and Forestry,0
2004,Mali,Other Fuel Combustion,1.38
2004,Mali,Total excluding LUCF,14.78
2004,Mali,Total including LUCF,14.78
2004,Mali,Waste,0.29
2004,Malta,Agriculture,0.08
2004,Malta,Energy,0
2004,Malta,Fugitive Emissions,0
2004,Malta,Industrial Processes,0
2004,Malta,Land-Use Change and Forestry,0
2004,Malta,Other Fuel Combustion,0
2004,Malta,Total excluding LUCF,0.24
2004,Malta,Total including LUCF,0.24
2004,Malta,Waste,0.16
2004,Marshall Islands,Agriculture,0
2004,Marshall Islands,Energy,0
2004,Marshall Islands,Fugitive Emissions,0
2004,Marshall Islands,Industrial Processes,0
2004,Marshall Islands,Land-Use Change and Forestry,0
2004,Marshall Islands,Other Fuel Combustion,0
2004,Marshall Islands,Total excluding LUCF,0.03
2004,Marshall Islands,Total including LUCF,0.03
2004,Marshall Islands,Waste,0.03
2004,Mauritania,Agriculture,5.3
2004,Mauritania,Energy,0.18
2004,Mauritania,Fugitive Emissions,0
2004,Mauritania,Industrial Processes,0
2004,Mauritania,Land-Use Change and Forestry,0
2004,Mauritania,Other Fuel Combustion,0.18
2004,Mauritania,Total excluding LUCF,5.53
2004,Mauritania,Total including LUCF,5.53
2004,Mauritania,Waste,0.04
2004,Mauritius,Agriculture,0.02
